CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
6072,24,Male,6,68837.2018013333,1,1,0,64088.83883697916,1
6073,41,Female,3,56730.6869069629,1,0,0,29087.109493046024,1
6074,44,Male,4,13773.684487979823,2,0,0,141806.75139707568,1
6075,57,Female,3,68828.4946613719,1,1,1,102142.13965870766,0
6076,32,Female,3,64006.88870632126,2,1,0,144126.7876178172,0
6077,27,Male,1,28129.985879828524,2,1,0,48937.686025952484,1
6078,31,Female,4,61744.997569625426,3,1,0,100777.58473306478,1
6079,26,Male,2,33259.145763632,2,1,1,74777.10703822078,1
6080,53,Male,3,41465.09015888191,1,0,0,65080.155991296866,1
6081,55,Male,4,53028.4981282747,1,0,1,65667.10648850852,0
6082,43,Female,2,51997.009661980475,1,1,0,211925.29032439901,1
6083,52,Male,2,48363.064946611135,1,0,0,133975.09908025045,1
6084,41,Female,5,17559.169674789533,1,1,1,75158.61712648765,1
6085,39,Male,3,50923.732534542345,1,1,0,54951.26240020795,1
6086,36,Male,5,83451.613568656,1,1,0,77947.54753567546,1
6087,36,Female,3,55408.27375635112,1,1,0,166217.12744098948,1
6088,24,Male,5,46421.474990413335,1,1,0,72186.46256971438,1
6089,42,Male,5,63814.95898616112,2,1,1,52653.04176418633,1
6090,39,Male,2,52997.85191001182,4,1,0,53978.96905844702,1
6091,47,Female,2,41569.9041032446,2,1,1,141356.26619253133,1
6092,40,Female,3,68293.39298660791,2,1,1,61006.51766364379,1
6093,38,Male,2,55245.98724895315,2,0,0,151756.28950861766,1
6094,31,Male,3,58145.900172283014,1,1,0,106027.53041079077,1
6095,40,Male,2,46021.65937704583,1,1,1,134708.6827940725,1
6096,47,Male,3,48005.642503520925,4,1,1,155024.73884520715,0
6097,28,Female,1,65962.23090880719,2,1,0,75012.3946002389,0
6098,40,Female,3,39888.71620286856,1,0,0,130613.32204968741,1
6099,42,Female,4,96411.83171908744,1,0,1,98693.70768116367,1
6100,32,Male,5,38198.91786516955,1,1,0,112272.33716948959,1
6101,34,Female,4,37825.750706306586,3,1,1,195536.0216046482,0
6102,42,Female,1,70712.90524351117,2,0,0,98124.17404813757,1
6103,28,Female,0,49535.17598880552,1,1,0,138827.63669391876,1
6104,43,Female,4,61982.77786737855,2,1,1,171986.27010818382,1
6105,31,Female,5,80362.7328571495,1,1,1,76532.9340415728,1
6106,50,Female,3,58138.67386736571,1,1,0,64548.34380939861,1
6107,63,Male,3,56701.578481971614,1,0,0,93823.56650962742,1
6108,31,Female,5,38968.97206874886,1,0,0,62287.160110745295,1
6109,45,Male,3,32995.42876775719,2,1,1,81802.01265113533,0
6110,32,Female,4,19249.41959509602,2,1,0,82366.24114470974,1
6111,50,Female,2,35730.1621082077,2,1,0,92281.33262186687,1
6112,27,Female,0,40505.70072251379,2,0,0,61336.311210495536,1
6113,44,Male,3,35117.7557950995,3,0,0,110160.92464810419,1
6114,31,Male,3,44913.75488498347,1,1,0,81964.50350337205,1
6115,37,Male,0,40507.17698656905,1,0,1,88069.90138290559,1
6116,29,Female,1,66866.04261789568,1,0,0,125563.26942533077,1
6117,48,Female,6,23798.101268739585,1,1,0,112069.76880407409,1
6118,31,Female,1,69798.21656028551,1,1,1,146053.74081517514,0
6119,45,Male,3,63640.7298144295,3,1,0,150073.7289861794,0
6120,36,Female,3,31530.180684591658,1,1,0,84905.60542466452,1
6121,38,Female,5,24511.120713135584,1,1,0,106122.00255334958,1
6122,41,Male,5,61212.39341477208,1,0,1,113677.52727195271,1
6123,32,Female,2,61171.854678324,1,1,1,76304.40191846932,1
6124,42,Female,3,34151.92090542954,1,1,1,62070.25688651399,1
6125,55,Female,3,23505.910989378113,1,0,0,130587.52036715994,1
6126,32,Female,4,41967.92084729817,3,1,0,146267.06059044192,0
6127,51,Male,1,0.0,1,1,0,67634.74733710589,1
6128,54,Female,2,60921.39868063849,1,1,0,109823.40084084246,1
6129,31,Female,7,37345.07754103242,3,1,1,74541.46213473957,0
6130,25,Female,3,53965.15869169055,1,0,0,77265.51412170708,1
6131,43,Female,2,85847.90681385473,1,0,0,84952.27242573231,1
6132,34,Female,3,42140.59935369869,1,1,0,130076.18860145845,1
6133,58,Female,1,63553.59032011572,2,1,1,117845.02966996282,0
6134,40,Female,3,44871.31766972705,2,0,1,136412.2860267364,1
6135,31,Male,2,41149.402780389464,1,0,1,103467.47221241472,0
6136,28,Male,2,80546.25080280623,3,1,0,44990.34180609387,1
6137,50,Male,1,38899.70765019021,2,0,0,150173.443323752,1
6138,34,Female,2,60952.830046185314,2,1,0,136227.93669028804,1
6139,40,Female,0,56308.7512643757,2,1,1,20000.0,0
6140,49,Male,5,58376.57217646923,2,0,0,89031.36809520573,1
6141,35,Male,2,62526.49959162937,2,1,1,95628.93545165566,0
6142,39,Female,4,60337.02141227691,1,0,0,123764.11787707843,1
6143,39,Female,3,38718.14188242466,1,1,1,135012.7979553345,1
6144,46,Female,4,41369.25918187224,1,1,0,119951.8347883565,1
6145,45,Male,4,55501.19770604421,1,0,1,97360.55974111277,1
6146,37,Male,1,12903.902825185476,4,0,0,48800.99595202035,1
6147,40,Male,3,57325.276779892425,3,0,0,184794.52332411025,1
6148,36,Male,4,38470.63173003653,1,1,0,163070.67633927034,1
6149,25,Male,3,70886.30770132868,1,1,1,144768.93983028547,0
6150,42,Male,1,10779.465376114444,2,1,1,160866.7139045422,0
6151,58,Male,2,59285.985817469176,1,1,0,60003.07259420625,1
6152,31,Male,3,55412.15783168539,2,1,1,128910.8717528404,0
6153,32,Female,5,53097.12655195099,2,1,1,132458.20532943687,0
6154,31,Male,3,76396.92981891934,2,0,1,25190.95734861419,1
6155,47,Male,4,50305.61826472621,2,0,1,120540.50208882595,0
6156,44,Female,6,55047.59605262575,1,1,1,68802.34806003876,1
6157,38,Female,4,25616.849143812517,1,0,1,120430.23747964352,1
6158,30,Female,4,52568.32867461137,1,1,0,132356.7214270298,1
6159,40,Female,2,44874.683783028144,2,0,0,100126.04608038174,1
6160,24,Female,2,44565.576656156976,1,0,0,140645.90228065377,1
6161,41,Female,1,18041.955916711788,3,0,0,141055.99637096518,1
6162,48,Female,2,84592.68294138946,1,1,1,61097.63547047171,1
6163,27,Female,5,30890.405123825785,2,1,0,30844.433917025468,1
6164,24,Female,2,44144.85301041924,1,1,1,47883.09909800921,1
6165,55,Male,3,20276.748327670666,4,1,0,176456.78941828228,1
6166,33,Female,4,21032.03125207832,1,1,0,54638.22019929013,1
6167,51,Female,1,21381.26211901092,2,0,1,88685.26894326956,0
6168,38,Female,1,80984.36823937146,4,1,0,103762.30790926237,1
6169,38,Male,3,17867.715002659632,1,1,1,59648.03885560197,1
6170,44,Male,5,38523.7137291307,2,1,0,89911.69477581562,1
6171,31,Female,2,41993.28070004712,2,1,0,20000.0,0
6172,41,Male,3,35246.973324124,1,1,1,146558.87611259954,1
6173,36,Female,7,32609.81223571256,2,1,1,125477.7711038514,1
6174,26,Female,3,41409.403539530555,2,0,0,159841.879758791,1
6175,43,Female,4,25239.709806059465,1,0,0,85244.88436183055,1
6176,37,Female,3,68631.59197063718,2,0,0,86494.2511992203,1
6177,38,Female,0,81140.75605968782,1,0,0,110723.03776917579,1
6178,27,Female,5,75003.30598114879,1,0,1,82324.21971374686,1
6179,55,Female,7,11497.46217845349,4,1,0,72772.04908324702,1
6180,48,Female,2,10121.964627400092,2,1,0,23423.793789557065,1
6181,49,Female,3,18600.834148385457,2,1,0,174726.912971768,1
6182,36,Female,4,60768.03574121816,3,1,1,66089.84774911794,1
6183,22,Female,1,39566.40660105244,2,1,1,94659.0016582516,1
6184,59,Male,6,97940.7603630793,2,1,0,83295.10690211167,0
6185,39,Male,3,50490.33220314564,1,0,0,94067.44184684011,1
6186,32,Male,4,71362.7307609322,1,0,0,68452.79502593224,1
6187,44,Male,2,71710.4400470617,2,0,0,85567.32673963397,1
6188,51,Female,2,30020.754469119296,3,1,1,175733.80674752558,0
6189,39,Male,6,33205.38436862853,1,0,0,129443.12570602243,1
6190,52,Female,5,80889.21545566745,2,1,1,50281.108526505275,1
6191,50,Male,5,15795.211523754886,1,1,0,79954.86603258159,1
6192,29,Male,3,46797.771824358126,1,1,1,50802.18101903532,0
6193,33,Male,2,63943.32722624439,2,1,0,39693.907161274976,1
6194,49,Female,1,59532.70524249377,1,1,1,138320.26041495102,1
6195,18,Male,2,42064.18071501335,1,1,0,92387.02430847278,1
6196,38,Male,3,41224.28017263542,1,1,1,152956.11798980355,1
6197,25,Female,2,24817.208692584412,4,1,0,64641.75030914864,0
6198,35,Male,7,31602.71874668021,2,1,0,144402.09939676157,1
6199,37,Male,2,82613.73509892821,1,1,0,100977.07420249376,1
6200,36,Female,3,54072.093066050635,1,1,0,98328.56567193767,1
6201,34,Male,2,37711.879349156705,1,1,0,140265.93179510522,1
6202,29,Male,2,62360.756925176065,2,0,0,111214.56086315992,1
6203,62,Male,2,40816.66286042588,2,1,1,109884.65334930416,1
6204,58,Male,3,28142.94874667522,4,1,1,126764.76764181975,1
6205,28,Female,2,38340.51356162752,3,1,0,20000.0,0
6206,55,Male,5,21700.2286192079,2,1,0,124589.50223706255,1
6207,36,Female,2,81895.39511920842,2,0,1,78648.19374716378,0
6208,41,Female,3,62548.18927805905,2,1,1,54452.593301616085,0
6209,39,Male,5,62398.52378365657,1,0,1,76459.57155334474,1
6210,33,Female,2,39215.191378937496,2,1,1,69018.67816297227,0
6211,49,Male,5,48808.00650372666,1,1,1,162878.62356034602,1
6212,41,Male,4,40065.74352265506,1,1,0,65666.2480888406,1
6213,35,Male,7,21720.20398690111,4,1,0,121069.28012534442,1
6214,26,Male,3,68029.36757542494,2,1,0,122665.66793338404,1
6215,31,Female,4,65890.7317691381,1,1,1,83563.15739626146,0
6216,23,Male,2,57952.518238869765,3,1,0,73398.08639346634,0
6217,40,Female,4,50542.02637747165,2,1,1,98711.63584206003,0
6218,28,Female,1,32279.71284153366,1,1,1,65751.5235664086,1
6219,37,Male,4,56664.01136969136,2,1,0,68710.05410786855,1
6220,53,Female,2,30531.61118168275,1,1,1,140948.27635947388,1
6221,51,Female,2,33271.99081343961,1,1,1,169747.49736158556,0
6222,39,Male,1,30680.208795529612,4,1,0,100530.26438065541,1
6223,39,Male,5,36926.87369524391,2,1,1,46085.03505976217,1
6224,58,Male,3,34979.03981435458,3,1,0,148096.76850376412,0
6225,45,Male,3,64584.0682471015,3,1,0,120469.87391418949,1
6226,36,Female,2,29739.300466360157,1,1,0,142728.52882675218,1
6227,25,Male,2,49739.617488938886,3,1,0,84005.79898327244,1
6228,43,Female,1,62149.67949187379,2,0,0,141136.76655294726,0
6229,48,Female,3,74268.3434337154,1,1,1,88239.398755703,0
6230,33,Female,2,57658.59306255926,2,1,0,64865.58232190671,0
6231,42,Male,1,11925.631596594649,1,0,0,53390.4150349191,1
6232,36,Male,0,45404.77118810784,1,1,1,99281.08779750441,1
6233,38,Male,1,64284.12335279999,1,1,0,177038.9204105874,1
6234,18,Male,2,30330.482946639284,2,0,0,129445.43191937785,1
6235,37,Female,3,76574.69211883006,1,1,1,69210.92496561675,0
6236,49,Male,1,76131.88140722323,1,1,1,90687.62307400905,1
6237,33,Male,3,60059.65378500302,2,0,0,164114.8489321373,1
6238,40,Male,4,69101.9215145956,2,1,0,119491.88161714448,1
6239,32,Female,7,74187.19458359375,1,1,0,118992.84306737114,1
6240,43,Female,6,51258.32222528426,4,1,0,92422.00429655713,1
6241,37,Female,3,67574.33653894231,2,1,0,66474.54199822329,1
6242,30,Male,4,26940.98810624761,3,1,0,191391.33654205047,1
6243,53,Male,2,64509.74043656187,1,1,1,77710.56023688824,0
6244,49,Female,5,57895.88807868508,4,0,1,155836.08643206616,1
6245,33,Female,4,99856.73402942132,4,1,0,97844.3890915272,1
6246,44,Female,4,42282.025555707216,2,1,0,41812.96335350104,1
6247,45,Female,5,75513.1114383572,4,1,0,118857.15873340651,1
6248,46,Male,6,69007.79116619441,2,1,0,170169.64765958805,1
6249,23,Male,2,47850.56793678105,1,1,0,88617.3564807026,1
6250,50,Female,3,13736.455039499648,3,1,1,81138.2708223925,1
6251,34,Male,1,42010.92104396949,2,1,0,102820.77059893556,1
6252,36,Female,3,47764.16750657177,1,0,0,51135.26900267231,1
6253,66,Male,0,69089.76686232074,1,1,1,76939.56421891476,1
6254,43,Male,3,55578.163975821255,2,0,0,157251.0060112184,1
6255,36,Female,1,50681.21241857883,2,1,0,87334.86914427055,1
6256,18,Male,1,66478.31495121098,3,1,1,45624.55784695313,0
6257,53,Male,4,65486.14632824983,2,1,0,87394.67191184442,0
6258,26,Male,6,69384.55977539023,1,1,0,95291.97135861905,1
6259,29,Female,4,32978.82759501216,2,1,1,97529.24661169396,0
6260,36,Male,4,69414.16336470436,1,1,1,161428.51508030624,1
6261,54,Male,2,76040.04801431762,2,1,0,195796.8153618045,0
6262,47,Female,1,103436.72152953834,2,1,0,109211.76668294487,1
6263,38,Male,6,59924.469854309136,4,1,0,151451.89445909494,0
6264,43,Female,2,71810.05620218221,2,1,0,107869.5727571456,1
6265,33,Male,1,59193.91573627352,2,1,0,30971.870636901018,1
6266,41,Female,0,62653.40149679579,3,0,0,23707.11679821486,1
6267,40,Male,6,71834.25746763614,3,1,0,82168.79956514397,0
6268,49,Female,1,17632.15968519074,1,1,1,57748.730670204284,1
6269,49,Female,3,55884.923289153645,1,1,1,61168.796883570896,1
6270,44,Female,2,56522.492136670706,3,1,0,33707.46082838076,1
6271,36,Male,1,37881.856013126795,4,1,1,172530.86490601237,1
6272,47,Male,2,19295.73132928602,1,1,0,169547.1569091932,1
6273,39,Female,3,40725.844237689234,1,1,0,117317.46335191067,1
6274,29,Male,3,56323.100382444194,1,1,0,65753.69990827725,1
6275,35,Male,2,45761.79158695777,2,1,0,125423.6713129586,1
6276,40,Female,4,55680.90874730702,3,1,0,111391.97878560818,1
6277,49,Male,0,31377.363813279637,1,0,0,127145.50328188857,1
6278,38,Female,1,53055.83057077112,2,1,0,84118.91777519522,1
6279,27,Male,2,56851.17750956237,3,1,0,40423.55890394746,1
6280,40,Female,3,24774.058438725853,2,1,0,87789.97547451477,1
6281,41,Female,2,22628.153645874187,1,1,1,91851.32392565075,0
6282,41,Female,3,66006.2057291908,2,1,0,102802.5324828387,0
6283,49,Female,4,52649.89517611683,1,1,1,57917.567045350974,0
6284,50,Male,1,29632.05988058675,2,1,1,88049.40183137491,0
6285,34,Female,5,41712.253760674444,1,1,0,123529.21028189146,1
6286,33,Female,6,59455.96478631454,1,1,0,98485.49298631726,1
6287,29,Male,4,31603.814213589023,1,0,1,129802.13334721993,1
6288,46,Female,5,80880.68756392611,1,0,1,39058.4809280632,1
6289,54,Male,1,61209.19422980693,4,1,0,140543.37484960852,1
6290,36,Female,8,66593.99523279583,1,1,1,60969.0619552019,1
6291,37,Male,4,53435.65080258314,4,1,0,116329.78627491235,1
6292,54,Female,3,62181.55506021078,1,0,0,104659.98519431497,1
6293,45,Female,4,92315.0970450092,4,1,0,51356.73862584029,1
6294,44,Male,3,41199.88382915717,4,0,1,55582.260020934766,1
6295,28,Female,4,42251.67374036968,1,1,0,78109.9259465624,1
6296,46,Male,7,92116.82782985331,3,1,0,117878.42513591194,1
6297,30,Male,3,76010.07693004851,2,1,0,135867.47156939813,0
6298,28,Male,4,46560.97571688937,2,1,0,130068.21984759947,1
6299,36,Male,6,34309.70352644548,2,1,0,117133.28944412062,1
6300,34,Male,6,41692.30154717268,1,1,0,132346.400950231,1
6301,37,Female,6,90673.98736536133,2,1,1,80702.47745117797,0
6302,25,Male,3,51804.24152893517,1,0,0,60831.686422866245,1
6303,49,Female,2,71078.3180646113,2,1,0,106073.43217043653,1
6304,51,Male,3,54813.34011566248,2,1,1,178089.0837737099,0
6305,20,Female,4,56437.53053891489,2,0,0,93146.67309125813,1
6306,49,Female,4,61888.20268161165,2,1,0,105413.20086999804,0
6307,31,Male,3,47602.838634822074,3,0,0,117900.99825860886,1
6308,48,Female,1,44892.09927529619,3,1,1,96510.41119140695,0
6309,39,Female,3,81640.68142082637,1,0,0,141513.74573205586,1
6310,40,Female,6,45670.1626966061,1,0,0,72068.7084102497,1
6311,38,Male,5,60516.434862824775,1,1,0,198427.68405513305,1
6312,52,Male,2,71532.20690008107,3,0,0,85459.67957757882,1
6313,27,Female,4,61432.77318203621,4,1,1,155303.485730024,1
6314,46,Female,0,65233.72354377571,1,1,1,177597.22479381383,0
6315,51,Male,7,17389.85845108179,1,1,1,44737.716418733806,1
6316,47,Male,4,54689.78227639724,2,0,0,97030.16848005429,1
6317,63,Female,2,75750.48379951637,2,1,0,139299.9886542493,1
6318,34,Female,0,95134.80010966891,3,1,1,129558.51185762283,1
6319,49,Female,2,73337.69996797486,1,1,0,89127.09570774206,1
6320,38,Male,1,55195.24197831706,3,1,0,116073.89586021143,1
6321,52,Male,3,61778.23298209823,1,1,0,33315.10320738045,1
6322,39,Male,5,64572.460486229495,1,1,0,111685.67300341211,1
6323,36,Male,2,9272.236969401434,1,1,0,106277.66589367374,1
6324,53,Male,4,26923.79615022993,3,1,0,97917.10799027947,1
6325,35,Female,3,52875.943688853375,1,1,0,77931.3346393874,1
6326,25,Female,3,48448.07788763641,1,1,0,98690.07942096096,1
6327,34,Female,7,42499.90679998142,3,1,1,58045.20582662522,0
6328,46,Male,4,57768.175407540715,2,0,1,124572.87218192409,1
6329,53,Male,3,60079.87018120046,3,1,0,115974.90665570699,1
6330,41,Male,2,19319.888016427496,2,1,0,98199.77561071531,1
6331,53,Male,3,22530.448313250272,1,1,0,60065.95826209024,1
6332,26,Female,2,41704.45313849832,1,0,0,140565.75791910762,1
6333,35,Male,1,61259.57865090602,1,1,0,54053.66887618647,1
6334,37,Male,4,45889.97191759854,1,1,0,59652.038316331695,1
6335,38,Male,2,39177.67833752729,1,1,1,225789.7211576841,1
6336,40,Male,3,78588.50759348986,3,1,1,107311.97011626311,1
6337,46,Female,1,63339.05530014334,1,1,0,43697.3916601403,1
6338,35,Male,1,46496.857197578945,1,1,1,115675.58597791243,1
6339,41,Female,2,86126.63134716751,3,0,0,102479.6258627695,1
6340,39,Female,1,52022.5588053797,2,1,0,73405.51628130386,1
6341,30,Male,3,69106.29014938838,2,1,0,119338.89731342057,1
6342,38,Male,0,30760.38288588582,3,1,0,104492.67736637537,1
6343,38,Female,4,22044.68656116436,2,0,0,51931.043532406446,1
6344,38,Female,6,33881.524291864,3,1,0,106108.51240035144,1
6345,40,Male,5,60724.06291413741,2,1,1,88415.74439375396,0
6346,40,Male,2,47444.234699153174,2,0,0,95016.9086899993,1
6347,35,Male,4,46581.63892023034,2,0,0,99367.90617496979,1
6348,52,Male,0,54705.491798435694,2,1,0,86104.44074989275,1
6349,28,Male,1,53046.27749223321,1,1,0,115372.4773048453,1
6350,32,Male,2,74584.30331415556,1,1,1,105516.62387088414,1
6351,67,Male,5,38897.54622268062,1,1,1,55183.58618182846,1
6352,29,Male,2,21550.36910342747,1,0,1,118764.94955375293,0
6353,26,Male,3,82716.57998611723,2,1,1,124375.6794749455,1
6354,47,Female,5,40652.20099632349,2,0,0,20000.0,1
6355,19,Female,2,74089.26923414305,2,1,0,20000.0,0
6356,37,Female,1,58062.25887929788,3,1,1,98756.78845358142,0
6357,61,Male,1,79386.28736143485,2,0,1,89280.12502859146,1
6358,24,Female,3,37550.7548514932,1,1,0,126271.08619843805,1
6359,20,Male,3,67422.81229128804,1,1,0,70052.05904571625,1
6360,25,Female,5,44386.54955500698,1,0,0,108251.84391023591,1
6361,48,Male,1,36623.882605505336,3,1,0,126762.27390594326,1
6362,51,Male,2,83619.36419945024,2,1,0,119103.1349139577,1
6363,34,Female,3,35078.57748583224,3,1,1,67928.32779874196,0
6364,46,Female,0,34181.937397733884,1,0,0,97490.4601915623,1
6365,53,Female,5,27645.282324745804,2,1,0,75191.93448606208,1
6366,57,Male,2,41050.72927786897,2,1,1,104589.55133229944,1
6367,37,Male,5,53168.76870691047,3,1,1,113538.22294327496,0
6368,18,Male,2,46739.61781991101,2,1,1,150307.7517042824,0
6369,31,Female,5,57772.99537028808,2,1,1,87634.83576753069,0
6370,35,Female,4,18398.240135254757,3,1,0,137882.30590906038,1
6371,37,Female,3,49218.346788087656,4,0,1,138467.1475763528,0
6372,38,Male,2,21497.768858566036,1,0,0,95415.4840505541,1
6373,51,Female,2,41197.23493532218,2,0,0,73119.51316998285,1
6374,52,Male,4,45243.10223783677,1,1,0,96799.584291666,1
6375,38,Male,3,49371.52272544763,3,1,0,128824.60560724422,1
6376,50,Female,5,57182.00190045603,4,1,0,103065.89681614832,0
6377,43,Female,1,24761.765652007423,1,0,0,54848.584267370665,1
6378,40,Male,3,41028.60296776416,4,0,0,104265.85598910322,1
6379,49,Male,1,95705.00482709616,2,1,0,62304.872618140515,1
6380,40,Male,3,48433.633721293416,2,1,0,94218.77281675156,1
6381,60,Male,4,46142.66617229018,2,1,0,172239.88860742192,1
6382,25,Male,5,11518.472558204092,1,1,0,149411.22371269963,1
6383,34,Male,7,53347.1440022161,4,1,1,83444.15722188103,0
6384,38,Male,2,18245.047157537083,1,0,0,106077.40097543785,1
6385,44,Female,4,373.3203385885208,3,1,0,137488.6558272057,1
6386,52,Female,0,58796.85854044414,1,1,0,71762.29028445411,1
6387,39,Male,3,58684.485615441634,2,1,0,214894.82029797364,1
6388,25,Female,1,17720.31267097388,1,1,0,38648.91834512035,1
6389,48,Female,2,21896.433539728496,1,1,0,116346.91094075594,1
6390,47,Male,2,34358.511026289074,3,1,1,89349.42261775752,1
6391,20,Male,3,88842.86868953533,2,1,0,104650.53725191926,1
6392,39,Female,1,55585.263091232846,1,0,0,113784.34555761449,1
6393,24,Female,1,61530.52115813921,2,1,1,104709.51944450295,1
6394,33,Female,3,74583.77883410259,1,0,1,52457.460331893504,1
6395,30,Female,1,80461.84310587926,1,1,0,81693.99797406553,1
6396,48,Male,2,52889.05558294731,2,1,0,26404.421507614228,1
6397,41,Male,4,59136.70757974638,4,1,0,79573.85383178358,1
6398,27,Male,1,50336.31469052481,3,0,0,108304.73163493801,1
6399,48,Male,1,10503.03452399758,1,0,0,125964.59947559936,1
6400,25,Male,3,55779.26221991911,2,1,0,69169.91153913239,1
6401,43,Male,2,39078.209321920265,2,0,1,104065.1280159257,1
6402,31,Male,1,0.0,1,1,0,81569.73561416166,1
6403,36,Male,1,34418.16703830196,3,1,0,118676.26021264373,1
6404,45,Male,1,40113.95550016696,1,1,0,89200.69609161495,1
6405,45,Male,2,68313.4111795497,1,0,0,118630.45616596079,1
6406,53,Male,1,46835.01290719605,1,1,0,94922.54620727034,1
6407,39,Male,4,35050.26634584591,4,1,0,140022.57580432663,1
6408,43,Female,1,23551.10329520002,2,1,0,149425.7538270777,1
6409,35,Female,4,45369.15652420532,1,1,0,33833.16562916782,1
6410,41,Male,5,52857.07119288435,1,1,1,99196.10068714805,1
6411,44,Male,3,61029.89250850277,1,0,0,77413.14158962083,1
6412,39,Female,5,66277.06767709063,1,1,0,118456.96874338687,1
6413,21,Female,1,21339.000389858764,3,1,0,50740.12699657219,1
6414,43,Female,5,54909.41793901319,3,1,0,77552.32923126384,1
6415,43,Male,3,46532.58138021739,4,0,1,120034.78168392746,1
6416,33,Female,3,44735.54029803217,1,1,0,114547.76992352716,1
6417,27,Female,4,53957.57652259207,2,1,1,92196.07595432823,0
6418,54,Female,2,84089.87154051798,1,0,0,63801.69147696113,1
6419,44,Male,3,44009.57825617891,1,1,0,107166.93999423773,1
6420,37,Female,2,52020.21373047427,3,0,0,134623.01278422435,1
6421,28,Female,4,29962.063050628647,1,1,0,85856.90957582048,1
6422,31,Female,3,27822.69874890243,1,1,1,111733.21268663649,1
6423,53,Male,1,26835.04853285308,1,0,0,87550.08371273358,1
6424,41,Female,3,18009.970669139093,2,1,1,67054.5621829494,0
6425,34,Male,4,36514.5154545214,1,1,0,62474.87094472043,1
6426,45,Male,0,85222.62844032199,1,1,0,119294.90722321862,1
6427,31,Female,3,33983.16805123499,2,0,0,134690.11696579057,1
6428,55,Male,2,43160.379976244105,2,0,0,41658.8316891955,1
6429,53,Female,3,21604.520482690827,2,1,0,88298.12811655976,0
6430,35,Female,1,45518.46544238902,1,0,0,104046.76330740142,1
6431,33,Male,1,28191.219006630647,1,1,1,45405.698911740044,0
6432,18,Female,4,43082.45116531315,3,1,0,112005.03241496556,1
6433,25,Female,3,42941.10444295616,1,1,0,92017.77852652906,1
6434,26,Male,5,47590.44449242641,1,1,1,68244.58245953388,1
6435,41,Female,2,72132.33168966684,1,0,0,140382.88852551655,1
6436,36,Male,3,85663.54961869423,1,1,0,99484.37409170618,1
6437,26,Male,2,85464.79725885688,2,1,0,96658.03809485887,1
6438,37,Male,1,52157.64904318989,3,1,0,126073.32362612992,1
6439,45,Male,3,53454.93433524936,1,0,0,82389.46598148995,1
6440,45,Male,1,51874.6331837466,2,1,0,67111.61539789557,1
6441,21,Female,2,65382.32596383264,1,1,0,64311.19029989958,1
6442,38,Female,3,36214.66546885324,4,0,0,20000.0,1
6443,26,Female,3,29648.407366304462,1,1,1,153517.70933340967,0
6444,49,Male,2,9905.697371264869,1,1,0,153319.75600159517,1
6445,47,Female,4,67831.74935999798,1,1,0,38934.59843980749,1
6446,31,Male,1,54479.5050934214,1,0,0,109721.94165686046,1
6447,32,Male,2,33570.75156772045,2,1,0,54482.960580627936,0
6448,35,Male,4,82107.27984713174,2,0,1,28205.15543451505,1
6449,18,Male,1,36772.027791278626,2,0,1,64507.65151631193,0
6450,43,Male,3,80168.16810002965,3,1,1,116208.1222113719,1
6451,37,Female,4,32563.24464446435,1,0,0,67739.37290761064,1
6452,49,Female,4,53628.09151700584,2,0,0,61436.53160332953,1
6453,29,Male,3,58796.98839682371,1,0,0,164879.37935776208,1
6454,33,Male,2,39371.04948170764,2,1,0,104628.34648825268,1
6455,24,Male,3,24182.886031804235,3,1,1,119084.06665629664,1
6456,29,Female,1,50628.71563926892,4,0,0,127116.15251809049,1
6457,28,Female,0,34469.74627354854,2,1,0,66717.35955748183,1
6458,49,Female,4,18331.786722591973,3,0,0,131872.37553345383,1
6459,33,Female,2,13707.4413508523,2,1,0,65306.04358719977,1
6460,41,Male,1,53731.339447128084,4,1,0,103392.17819632338,0
6461,36,Female,0,3992.9137058301494,3,1,0,78597.40645989533,1
6462,27,Male,1,44146.2587264536,1,0,1,104769.07746661153,0
6463,38,Male,3,65138.0072606404,1,1,1,87638.20794524156,1
6464,45,Female,4,19739.54732004756,1,1,1,103735.20660937249,1
6465,27,Male,2,22952.781549561176,1,1,1,120163.63312420613,1
6466,48,Female,2,56275.57583265509,1,1,1,73350.39444673751,1
6467,31,Male,1,0.0,1,1,1,127251.51574653163,1
6468,35,Female,6,48565.08963022071,1,1,1,86006.76390457887,1
6469,45,Male,1,40119.4160474096,1,0,0,102815.70930481072,1
6470,33,Male,2,78769.46190745203,1,0,0,62961.07144028493,1
6471,40,Female,3,81908.39567338761,3,1,0,94011.60490211664,1
6472,36,Female,6,56525.25182662263,3,0,0,129357.10052534346,1
6473,41,Female,2,35870.71792106719,4,1,0,106025.04232300949,1
6474,18,Female,3,51509.26092408869,3,1,0,97773.24970888905,1
6475,21,Female,1,67429.42974802073,2,0,0,169092.17181810155,1
6476,46,Female,1,63914.788144528226,2,1,0,73662.72445024783,1
6477,50,Male,1,2765.3616370146046,1,1,0,168095.80294442637,1
6478,30,Male,4,20463.646800504728,1,1,0,122126.5924635281,1
6479,37,Male,9,64977.98157600141,2,1,1,171074.28716404957,0
6480,42,Female,5,24225.975810495456,1,0,1,66706.68602357393,1
6481,46,Male,3,56627.54814639708,1,0,0,76119.64674790141,1
6482,19,Female,2,66231.76063224858,1,0,0,139679.13380664645,1
